,C3,T7,TP9,TP10,T8,Fp2,AF8,AF4
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.49767441860465117,0.5023255813953489,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.45188284518828453,0.5481171548117155,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
