,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.2762836185819071,0.2860635696821516,0.11735941320293398,0.08557457212713937,0.09535452322738386,0.04645476772616137,0.09290953545232274,0.0
caudalanteriorcingulate-rh,0.27294685990338163,0.28502415458937197,0.12077294685990338,0.0821256038647343,0.09903381642512077,0.043478260869565216,0.0966183574879227,0.0
caudalmiddlefrontal-rh,0.12244897959183673,0.13119533527696792,0.3119533527696793,0.04956268221574344,0.1749271137026239,0.03498542274052478,0.1749271137026239,0.0
entorhinal-lh,0.195,0.19,0.105,0.265,0.08,0.11,0.055,0.0
frontalpole-lh,0.10509554140127389,0.11146496815286625,0.17834394904458598,0.03821656050955414,0.3248407643312102,0.050955414012738856,0.1910828025477707,0.0
frontalpole-rh,0.0823045267489712,0.0823045267489712,0.05761316872427984,0.0823045267489712,0.0823045267489712,0.5267489711934157,0.02880658436213992,0.05761316872427984
rostralanteriorcingulate-lh,0.12121212121212122,0.12878787878787878,0.20833333333333334,0.026515151515151516,0.21212121212121213,0.01893939393939394,0.2840909090909091,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.7894736842105263
