,cuneus-lh,frontalpole-lh,isthmuscingulate-rh,lateraloccipital-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
cuneus-lh,0.2403846153846154,0.0,0.2403846153846154,0.2403846153846154,0.009615384615384616,0.10576923076923077,0.09615384615384616,0.0673076923076923
frontalpole-lh,0.0,0.4368231046931408,0.06498194945848375,0.05054151624548736,0.11913357400722022,0.09747292418772563,0.19133574007220217,0.039711191335740074
isthmuscingulate-rh,0.08571428571428572,0.044444444444444446,0.2571428571428571,0.14603174603174604,0.15555555555555556,0.10158730158730159,0.09841269841269841,0.1111111111111111
lateraloccipital-lh,0.09375,0.041666666666666664,0.16319444444444445,0.23958333333333334,0.08333333333333333,0.11805555555555555,0.19444444444444445,0.06597222222222222
lingual-lh,0.013227513227513227,0.082010582010582,0.12962962962962962,0.07407407407407407,0.2962962962962963,0.17195767195767195,0.18518518518518517,0.047619047619047616
parahippocampal-lh,0.04424778761061947,0.07669616519174041,0.10619469026548672,0.11209439528023599,0.168141592920354,0.22418879056047197,0.22713864306784662,0.04129793510324484
parahippocampal-rh,0.03070175438596491,0.1162280701754386,0.08552631578947369,0.13157894736842105,0.13815789473684212,0.17105263157894737,0.2719298245614035,0.05482456140350877
pericalcarine-rh,0.05389221556886228,0.059880239520958084,0.23353293413173654,0.10179640718562874,0.11976047904191617,0.0718562874251497,0.11377245508982035,0.24550898203592814
