,cuneus-lh,frontalpole-lh,isthmuscingulate-rh,lateraloccipital-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
cuneus-lh,0.4719626168224299,0.0,0.08566978193146417,0.1822429906542056,0.08099688473520249,0.08722741433021806,0.04361370716510903,0.048286604361370715
frontalpole-lh,0.0,0.634974533106961,0.05263157894736842,0.03395585738539898,0.06451612903225806,0.04584040747028863,0.12054329371816638,0.04753820033955857
isthmuscingulate-rh,0.057547169811320756,0.02358490566037736,0.33867924528301885,0.10283018867924529,0.14056603773584905,0.11226415094339623,0.05,0.17452830188679244
lateraloccipital-lh,0.14321608040201006,0.020100502512562814,0.135678391959799,0.40703517587939697,0.09673366834170855,0.07035175879396985,0.09170854271356783,0.035175879396984924
lingual-lh,0.06303724928366762,0.03247373447946514,0.14040114613180515,0.06972301814708691,0.3361986628462273,0.15759312320916904,0.10888252148997135,0.09169054441260745
parahippocampal-lh,0.07545045045045046,0.02927927927927928,0.14189189189189189,0.06531531531531531,0.18130630630630631,0.27702702702702703,0.13851351351351351,0.09121621621621621
parahippocampal-rh,0.03962460896767466,0.07194994786235662,0.07194994786235662,0.08446298227320125,0.11678832116788321,0.13764337851929093,0.38894681960375393,0.0886339937434828
pericalcarine-rh,0.04372842347525892,0.028768699654775604,0.21173762945914845,0.02761795166858458,0.1093210586881473,0.09436133486766399,0.08745684695051784,0.3970080552359033
