,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.2762836185819071,0.2860635696821516,0.11735941320293398,0.08557457212713937,0.09535452322738386,0.04645476772616137,0.09290953545232274,0.0
caudalanteriorcingulate-rh,0.27294685990338163,0.28502415458937197,0.12077294685990338,0.0821256038647343,0.09903381642512077,0.043478260869565216,0.0966183574879227,0.0
caudalmiddlefrontal-rh,0.09170305676855896,0.0982532751091703,0.4017467248908297,0.10043668122270742,0.15065502183406113,0.026200873362445413,0.13100436681222707,0.0
entorhinal-lh,0.06989247311827956,0.06810035842293907,0.08602150537634409,0.6326164874551972,0.035842293906810034,0.03942652329749104,0.01971326164874552,0.04838709677419355
frontalpole-lh,0.060550458715596334,0.06422018348623854,0.12110091743119267,0.03669724770642202,0.5321100917431193,0.04036697247706422,0.11009174311926606,0.03486238532110092
frontalpole-rh,0.050761421319796954,0.050761421319796954,0.03553299492385787,0.050761421319796954,0.07614213197969544,0.682741116751269,0.017766497461928935,0.03553299492385787
rostralanteriorcingulate-lh,0.11072664359861592,0.11764705882352941,0.1903114186851211,0.02422145328719723,0.19377162629757785,0.01730103806228374,0.3460207612456747,0.0
temporalpole-rh,0.0,0.0,0.0,0.05240174672489083,0.03275109170305677,0.026200873362445413,0.0,0.888646288209607
