,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.13513513513513514,0.12162162162162163,0.14864864864864866,0.12162162162162163,0.13513513513513514,0.14864864864864866,0.14864864864864866,0.04054054054054054
caudalmiddlefrontal-rh,0.14084507042253522,0.1267605633802817,0.14084507042253522,0.1267605633802817,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.04225352112676056
postcentral-rh,0.13333333333333333,0.12,0.14666666666666667,0.12,0.13333333333333333,0.14666666666666667,0.16,0.04
precentral-rh,0.14084507042253522,0.1267605633802817,0.14084507042253522,0.1267605633802817,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.04225352112676056
rostralmiddlefrontal-lh,0.13513513513513514,0.12162162162162163,0.14864864864864866,0.12162162162162163,0.13513513513513514,0.14864864864864866,0.14864864864864866,0.04054054054054054
rostralmiddlefrontal-rh,0.13333333333333333,0.12,0.14666666666666667,0.12,0.13333333333333333,0.14666666666666667,0.16,0.04
superiortemporal-lh,0.13333333333333333,0.12,0.14666666666666667,0.12,0.13333333333333333,0.14666666666666667,0.16,0.04
superiortemporal-rh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0967741935483871
