,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.12551319648093842,0.004105571847507331,0.015835777126099706,0.0,0.11671554252199413,0.01818181818181818,0.0,0.0,0.0,0.0,0.04574780058651026,0.0064516129032258064,0.020527859237536656,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.015249266862170088,0.020527859237536656,0.03929618768328446,0.0,0.0,0.012316715542521995,0.03929618768328446,0.0,0.011730205278592375,0.0,0.10967741935483871,0.10674486803519062,0.0,0.09853372434017596,0.0,0.020527859237536656,0.020527859237536656,0.0064516129032258064,0.0,0.0,0.0064516129032258064,0.01407624633431085,0.0,0.00997067448680352,0.03929618768328446,0.0,0.022287390029325515,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01407624633431085,0.020527859237536656,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0
Fz,0.006700167504187605,0.152428810720268,0.05443886097152429,0.0,0.006700167504187605,0.038525963149078725,0.12227805695142378,0.0,0.0,0.0,0.005862646566164154,0.005862646566164154,0.006700167504187605,0.0,0.0,0.005862646566164154,0.005862646566164154,0.0,0.0,0.01256281407035176,0.010050251256281407,0.0,0.020100502512562814,0.11809045226130653,0.05611390284757119,0.0,0.0,0.0,0.0812395309882747,0.0008375209380234506,0.006700167504187605,0.09128978224455611,0.0,0.0,0.006700167504187605,0.006700167504187605,0.0,0.0,0.0,0.0,0.006700167504187605,0.0,0.006700167504187605,0.0,0.06113902847571189,0.0,0.020938023450586266,0.0,0.0,0.002512562814070352,0.0,0.0,0.049413735343383586,0.0,0.01256281407035176,0.01256281407035176,0.0,0.0,0.0,0.005862646566164154,0.0,0.0,0.0
F3,0.015,0.03611111111111111,0.12944444444444445,0.0,0.017777777777777778,0.021111111111111112,0.03611111111111111,0.015555555555555555,0.0,0.0,0.024444444444444446,0.002777777777777778,0.0,0.006111111111111111,0.03611111111111111,0.0,0.0,0.02,0.0,0.0,0.0,0.04111111111111111,0.0,0.034444444444444444,0.028888888888888888,0.020555555555555556,0.02277777777777778,0.06166666666666667,0.06111111111111111,0.03333333333333333,0.015,0.03611111111111111,0.06833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.025555555555555557,0.015,0.03611111111111111,0.015,0.0,0.011111111111111112,0.0,0.0,0.043333333333333335,0.029444444444444443,0.008888888888888889,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.09426910299003323,0.0,0.0,0.016196013289036543,0.011627906976744186,0.0,0.006644518272425249,0.0,0.0,0.0,0.016196013289036543,0.01287375415282392,0.0,0.0,0.0,0.006644518272425249,0.0,0.022840531561461794,0.0,0.013289036544850499,0.029900332225913623,0.0170265780730897,0.01079734219269103,0.040697674418604654,0.0,0.0,0.0,0.012458471760797342,0.024916943521594685,0.0,0.07101328903654484,0.0,0.0,0.02159468438538206,0.006644518272425249,0.06976744186046512,0.0,0.008305647840531562,0.027408637873754152,0.0,0.0,0.0,0.0,0.0,0.018272425249169437,0.017857142857142856,0.030730897009966777,0.0,0.04235880398671096,0.02408637873754153,0.04609634551495016,0.024916943521594685,0.024916943521594685,0.04028239202657807,0.02823920265780731,0.02159468438538206,0.04194352159468438,0.05191029900332226,0.04568106312292359,0.0
FT9,0.10892172961138478,0.0038314176245210726,0.0180623973727422,0.0,0.11767925561029009,0.01751505199781062,0.0,0.0,0.0,0.0,0.0421455938697318,0.013683634373289545,0.02079912424740011,0.0010946907498631637,0.003284072249589491,0.0,0.0,0.003284072249589491,0.013683634373289545,0.016420361247947456,0.02079912424740011,0.038314176245210725,0.0,0.0,0.013683634373289545,0.038314176245210725,0.003284072249589491,0.014230979748221127,0.003284072249589491,0.10399562123700054,0.09797482211275314,0.0,0.09359605911330049,0.0,0.02079912424740011,0.02079912424740011,0.010946907498631636,0.0,0.0,0.0071154898741105635,0.010399562123700055,0.0,0.0071154898741105635,0.03503010399562124,0.0,0.02079912424740011,0.007662835249042145,0.0,0.0,0.0,0.003284072249589491,0.003284072249589491,0.0,0.003284072249589491,0.0071154898741105635,0.02079912424740011,0.0,0.0,0.0,0.013683634373289545,0.0,0.0,0.0
FC5,0.013790035587188613,0.02001779359430605,0.016903914590747332,0.0,0.014234875444839857,0.09119217081850534,0.016903914590747332,0.0,0.051601423487544484,0.0,0.02802491103202847,0.008896797153024912,0.05693950177935943,0.0,0.006227758007117438,0.018683274021352312,0.04759786476868327,0.0,0.04181494661921708,0.051601423487544484,0.03158362989323844,0.0,0.0,0.016903914590747332,0.05204626334519573,0.0,0.0,0.0,0.016903914590747332,0.005338078291814947,0.0071174377224199285,0.045373665480427046,0.0,0.0,0.018238434163701068,0.018238434163701068,0.01112099644128114,0.0,0.0,0.012455516014234875,0.009341637010676156,0.0,0.03113879003558719,0.0449288256227758,0.04893238434163701,0.04937722419928826,0.006227758007117438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022686832740213523,0.023576512455516015,0.0,0.0,0.035142348754448396,0.008896797153024912,0.0,0.0,0.0
FC1,0.0,0.06654676258992806,0.02922661870503597,0.01753597122302158,0.0,0.0170863309352518,0.10431654676258993,0.005845323741007194,0.0,0.02158273381294964,0.0,0.011241007194244604,0.0,0.023381294964028777,0.022032374100719423,0.0,0.0,0.0,0.010341726618705036,0.0,0.0,0.0,0.03911870503597122,0.08857913669064749,0.023381294964028777,0.01079136690647482,0.02158273381294964,0.0,0.043615107913669064,0.0,0.01079136690647482,0.046762589928057555,0.0,0.02158273381294964,0.0,0.0,0.02158273381294964,0.013039568345323741,0.009892086330935251,0.0,0.016636690647482015,0.01618705035971223,0.0,0.0,0.029676258992805755,0.0,0.01753597122302158,0.022032374100719423,0.012140287769784174,0.02697841726618705,0.0,0.0,0.048111510791366906,0.00539568345323741,0.00539568345323741,0.0049460431654676255,0.03237410071942446,0.02158273381294964,0.02158273381294964,0.01079136690647482,0.007194244604316547,0.02158273381294964,0.0
C3,0.0,0.0,0.018125,0.0175,0.0,0.0,0.0075,0.128125,0.0,0.02875,0.01125,0.025625,0.0,0.02125,0.04375,0.0,0.0,0.0075,0.0,0.0,0.0,0.048125,0.01625,0.031875,0.0,0.0,0.04125,0.0,0.005625,0.0,0.0,0.008125,0.0,0.045,0.004375,0.0,0.024375,0.014375,0.066875,0.0,0.0,0.011875,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.025625,0.0325,0.028125,0.0,0.0775,0.0,0.006875,0.025625,0.043125,0.034375,0.0,0.0175,0.0475,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0943089430894309,0.0,0.0,0.1024390243902439,0.0,0.04065040650406504,0.0,0.05853658536585366,0.0,0.0,0.03414634146341464,0.0910569105691057,0.0,0.04796747967479675,0.05609756097560976,0.024390243902439025,0.0,0.0,0.0,0.046341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.056910569105691054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030894308943089432,0.08211382113821138,0.05853658536585366,0.08699186991869919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.06422764227642276,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0067598017124831005,0.0,0.0,0.020279405137449302,0.02118071203244705,0.0,0.08156827399729608,0.005407841369986481,0.03199639477242001,0.0,0.040558810274898605,0.0423614240648941,0.0,0.0,0.0,0.011266336187471835,0.0,0.0,0.0,0.054078413699864804,0.027039206849932402,0.0,0.0,0.04146011716989635,0.0,0.0,0.0,0.0,0.005858494817485353,0.0,0.03965750337990086,0.014420910319963948,0.0,0.05723298783235692,0.03334835511491663,0.030193780982424517,0.013519603424966201,0.03515096890491212,0.013519603424966201,0.0,0.0,0.0,0.0,0.013519603424966201,0.044614691302388466,0.015772870662460567,0.03064443442992339,0.0,0.010815682739972961,0.0076611086074808476,0.008562415502478594,0.00946372239747634,0.004957187922487607,0.059486255069851286,0.04686795853988283,0.05272645335736818,0.0,0.007210455159981974,0.05723298783235692,0.003605227579990987
