,entorhinal-lh,fusiform-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-lh
entorhinal-lh,0.3181818181818182,0.13903743315508021,0.08823529411764706,0.12566844919786097,0.14171122994652408,0.034759358288770054,0.0,0.15240641711229946
fusiform-lh,0.07166123778501629,0.23778501628664495,0.1742671009771987,0.2247557003257329,0.20521172638436483,0.06026058631921824,0.0,0.026058631921824105
lingual-lh,0.050434782608695654,0.16869565217391305,0.29391304347826086,0.21217391304347827,0.2,0.06956521739130435,0.0,0.0052173913043478265
parahippocampal-lh,0.0649546827794562,0.19788519637462235,0.20241691842900303,0.24169184290030213,0.22054380664652568,0.04682779456193353,0.0,0.0256797583081571
parahippocampal-rh,0.07446808510638298,0.19148936170212766,0.19300911854103345,0.22948328267477203,0.24164133738601823,0.034954407294832825,0.0,0.034954407294832825
temporalpole-lh,0.030612244897959183,0.11904761904761904,0.12244897959183673,0.09863945578231292,0.06802721088435375,0.5374149659863946,0.023809523809523808,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.054455445544554455,0.8267326732673267,0.1188118811881188
transversetemporal-lh,0.20608108108108109,0.06756756756756757,0.02364864864864865,0.07094594594594594,0.09121621621621621,0.0,0.08108108108108109,0.4594594594594595
