,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.17218543046357615,0.16556291390728478,0.12582781456953643,0.026490066225165563,0.12582781456953643,0.13245033112582782,0.13245033112582782,0.11920529801324503
caudalmiddlefrontal-rh,0.16233766233766234,0.22077922077922077,0.11688311688311688,0.025974025974025976,0.11688311688311688,0.12337662337662338,0.12337662337662338,0.11038961038961038
inferiorparietal-rh,0.08296943231441048,0.07860262008733625,0.2096069868995633,0.004366812227074236,0.1703056768558952,0.08296943231441048,0.17467248908296942,0.1965065502183406
postcentral-lh,0.1,0.13333333333333333,0.03333333333333333,0.6,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
postcentral-rh,0.0945945945945946,0.08558558558558559,0.18018018018018017,0.0045045045045045045,0.18018018018018017,0.0945945945945946,0.18468468468468469,0.17567567567567569
superiorparietal-lh,0.15602836879432624,0.1347517730496454,0.1347517730496454,0.0070921985815602835,0.14184397163120568,0.14893617021276595,0.14893617021276595,0.1276595744680851
superiorparietal-rh,0.09865470852017937,0.08520179372197309,0.17937219730941703,0.004484304932735426,0.17937219730941703,0.09417040358744394,0.18385650224215247,0.17488789237668162
supramarginal-rh,0.08071748878923767,0.08071748878923767,0.2062780269058296,0.004484304932735426,0.17488789237668162,0.08071748878923767,0.17488789237668162,0.19730941704035873
