,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.15328467153284672,0.1386861313868613,0.1386861313868613,0.0072992700729927005,0.1386861313868613,0.145985401459854,0.145985401459854,0.13138686131386862
caudalmiddlefrontal-rh,0.14728682170542637,0.13953488372093023,0.13953488372093023,0.007751937984496124,0.13953488372093023,0.14728682170542637,0.14728682170542637,0.13178294573643412
inferiorparietal-rh,0.14728682170542637,0.13953488372093023,0.13953488372093023,0.007751937984496124,0.13953488372093023,0.14728682170542637,0.14728682170542637,0.13178294573643412
postcentral-lh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
postcentral-rh,0.15,0.1357142857142857,0.1357142857142857,0.007142857142857143,0.14285714285714285,0.15,0.15,0.12857142857142856
superiorparietal-lh,0.15602836879432624,0.1347517730496454,0.1347517730496454,0.0070921985815602835,0.14184397163120568,0.14893617021276595,0.14893617021276595,0.1276595744680851
superiorparietal-rh,0.15602836879432624,0.1347517730496454,0.1347517730496454,0.0070921985815602835,0.14184397163120568,0.14893617021276595,0.14893617021276595,0.1276595744680851
supramarginal-rh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.007936507936507936,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1349206349206349
