,entorhinal-rh,frontalpole-rh,inferiortemporal-rh,insula-rh,rostralanteriorcingulate-rh,superiortemporal-rh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.36036036036036034,0.0,0.17717717717717718,0.13213213213213212,0.0,0.16216216216216217,0.07507507507507508,0.09309309309309309
frontalpole-rh,0.0,0.5829383886255924,0.0,0.0,0.41706161137440756,0.0,0.0,0.0
inferiortemporal-rh,0.2692307692307692,0.0,0.4444444444444444,0.09829059829059829,0.0,0.1282051282051282,0.0,0.05982905982905983
insula-rh,0.15333333333333332,0.0,0.09,0.36666666666666664,0.0,0.11333333333333333,0.2,0.07666666666666666
rostralanteriorcingulate-rh,0.0,0.3320754716981132,0.0,0.0,0.6679245283018868,0.0,0.0,0.0
superiortemporal-rh,0.20535714285714285,0.0,0.11607142857142858,0.13392857142857142,0.0,0.45535714285714285,0.06696428571428571,0.022321428571428572
temporalpole-rh,0.08267716535433071,0.0,0.0,0.25196850393700787,0.0,0.07480314960629922,0.4448818897637795,0.14566929133858267
transversetemporal-rh,0.13333333333333333,0.0,0.05,0.125,0.0,0.016666666666666666,0.19583333333333333,0.4791666666666667
