,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.4594820384294068,0.07268170426065163,0.03592314118629908,0.04594820384294068,0.05179615705931495,0.055973266499582286,0.09273182957393483,0.18546365914786966
frontalpole-rh,0.06970260223048327,0.45724907063197023,0.010223048327137546,0.1412639405204461,0.017657992565055763,0.0,0.13568773234200743,0.16821561338289961
lateralorbitofrontal-rh,0.04973544973544974,0.007407407407407408,0.47619047619047616,0.026455026455026454,0.0,0.2656084656084656,0.1746031746031746,0.0
medialorbitofrontal-rh,0.052222222222222225,0.16444444444444445,0.021111111111111112,0.5733333333333334,0.0,0.051111111111111114,0.08,0.057777777777777775
parahippocampal-rh,0.0881542699724518,0.030303030303030304,0.0,0.0,0.6873278236914601,0.07575757575757576,0.027548209366391185,0.09090909090909091
parsorbitalis-rh,0.06629834254143646,0.0,0.22283609576427257,0.049723756906077346,0.04696132596685083,0.4705340699815838,0.13351749539594843,0.010128913443830571
rostralanteriorcingulate-lh,0.07767722473604827,0.1033182503770739,0.12217194570135746,0.058069381598793365,0.012066365007541479,0.11161387631975868,0.46681749622926094,0.048265460030165915
rostralanteriorcingulate-rh,0.18660714285714286,0.18125,0.0008928571428571428,0.05089285714285714,0.05267857142857143,0.008035714285714285,0.06875,0.45089285714285715
