,Fp1,FT9,P4,F8,Fp2,F5,F6,AF8
Fp1,0.24347826086956523,0.0,0.25217391304347825,0.25217391304347825,0.25217391304347825,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.23333333333333334,0.0,0.25833333333333336,0.26666666666666666,0.24166666666666667,0.0,0.0,0.0
F8,0.23140495867768596,0.0,0.256198347107438,0.2727272727272727,0.2396694214876033,0.0,0.0,0.0
Fp2,0.23931623931623933,0.0,0.2564102564102564,0.2564102564102564,0.24786324786324787,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
