,F7,FT9,TP9,F8,AFz,F5,PO8,AF8
F7,0.5687203791469194,0.4312796208530806,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.5027624309392266,0.4972375690607735,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.23728813559322035,0.2542372881355932,0.0,0.0,0.2542372881355932,0.2542372881355932
F8,0.0,0.0,0.175,0.325,0.0,0.0,0.1875,0.3125
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.22950819672131148,0.26229508196721313,0.0,0.0,0.2459016393442623,0.26229508196721313
AF8,0.0,0.0,0.175,0.325,0.0,0.0,0.1875,0.3125
