,F7,FT9,TP9,F8,AFz,F5,PO8,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.4915254237288136,0.0,0.0,0.0,0.0,0.5084745762711864
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.7555555555555555,0.24444444444444444,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.5217391304347826,0.4782608695652174,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.32608695652173914,0.0,0.0,0.0,0.0,0.6739130434782609
