,Fp1,F7,P4,TP10,CP2,F8,Fp2,AF4
Fp1,0.2875,0.275,0.0,0.0,0.0,0.0,0.3,0.1375
F7,0.2911392405063291,0.27848101265822783,0.0,0.0,0.0,0.0,0.2911392405063291,0.13924050632911392
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fp2,0.27710843373493976,0.26506024096385544,0.0,0.0,0.0,0.0,0.3253012048192771,0.13253012048192772
AF4,0.2553191489361702,0.2553191489361702,0.0,0.0,0.0,0.0,0.2553191489361702,0.23404255319148937
