,F7,FT9,TP9,F8,AFz,F5,PO8,AF8
F7,0.46296296296296297,0.3888888888888889,0.0,0.0,0.0,0.14814814814814814,0.0,0.0
FT9,0.310126582278481,0.4409282700421941,0.0,0.0,0.0,0.2489451476793249,0.0,0.0
TP9,0.0,0.0,0.4813664596273292,0.21428571428571427,0.037267080745341616,0.0,0.046583850931677016,0.2204968944099379
F8,0.0,0.0,0.29646017699115046,0.3584070796460177,0.05309734513274336,0.0,0.06637168141592921,0.22566371681415928
AFz,0.0,0.0,0.05138339920948617,0.05138339920948617,0.6640316205533597,0.043478260869565216,0.1383399209486166,0.05138339920948617
F5,0.15730337078651685,0.32865168539325845,0.0,0.0,0.033707865168539325,0.4803370786516854,0.0,0.0
PO8,0.0,0.0,0.046357615894039736,0.052980132450331126,0.10596026490066225,0.0,0.7417218543046358,0.052980132450331126
AF8,0.0,0.0,0.2706766917293233,0.20300751879699247,0.045112781954887216,0.0,0.05639097744360902,0.424812030075188
