,F7,FT9,TP9,F8,AFz,F5,PO8,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.4727272727272727,0.4909090909090909,0.0,0.0,0.0,0.03636363636363636
F8,0.0,0.0,0.4727272727272727,0.4909090909090909,0.0,0.0,0.0,0.03636363636363636
AFz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.25
