,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-rh,precentral-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.3829787234042553,0.2127659574468085,0.0,0.0,0.0,0.40425531914893614,0.0,0.0
parsopercularis-lh,0.05970149253731343,0.5746268656716418,0.07462686567164178,0.07462686567164178,0.07462686567164178,0.06716417910447761,0.07462686567164178,0.0
postcentral-rh,0.0,0.028268551236749116,0.24028268551236748,0.24028268551236748,0.24028268551236748,0.0,0.24028268551236748,0.01060070671378092
precentral-rh,0.0,0.028268551236749116,0.24028268551236748,0.24028268551236748,0.24028268551236748,0.0,0.24028268551236748,0.01060070671378092
rostralmiddlefrontal-rh,0.0,0.028268551236749116,0.24028268551236748,0.24028268551236748,0.24028268551236748,0.0,0.24028268551236748,0.01060070671378092
superiorfrontal-lh,0.3695652173913043,0.2391304347826087,0.0,0.0,0.0,0.391304347826087,0.0,0.0
superiorparietal-rh,0.0,0.028268551236749116,0.24028268551236748,0.24028268551236748,0.24028268551236748,0.0,0.24028268551236748,0.01060070671378092
superiortemporal-rh,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.7333333333333333
