,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.41379310344827586,0.0,0.0,0.0,0.25517241379310346,0.0,0.3310344827586207,0.0
parsopercularis-lh,0.0,0.39925373134328357,0.1417910447761194,0.1417910447761194,0.2126865671641791,0.1044776119402985,0.0,0.0
postcentral-rh,0.0,0.15584415584415584,0.2943722943722944,0.2943722943722944,0.0,0.2554112554112554,0.0,0.0
precentral-rh,0.0,0.15584415584415584,0.2943722943722944,0.2943722943722944,0.0,0.2554112554112554,0.0,0.0
rostralmiddlefrontal-lh,0.15555555555555556,0.26222222222222225,0.0,0.0,0.44,0.0,0.14222222222222222,0.0
rostralmiddlefrontal-rh,0.0,0.13,0.29,0.29,0.0,0.29,0.0,0.0
superiorfrontal-lh,0.37209302325581395,0.0,0.0,0.0,0.26356589147286824,0.0,0.3643410852713178,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
