,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.2512808001951696,0.0,0.0,0.0312271285679434,0.0,0.0,0.01122224932910466,0.032202976335691635,0.006586972432300561,0.01122224932910466,0.01122224932910466,0.0,0.01122224932910466,0.006343010490363503,0.0,0.009758477677482313,0.020736765064649915,0.05830690412295682,0.015369602342034643,0.0,0.0,0.0,0.034398633813125155,0.0,0.006830934374237619,0.0,0.0,0.0641619907294462,0.03683825323249573,0.011466211271041717,0.0,0.0,0.0,0.02220053671627226,0.03683825323249573,0.0,0.0,0.0,0.0,0.0,0.01122224932910466,0.0,0.0,0.0,0.0,0.03927787265186631,0.020736765064649915,0.018297145645279338,0.0,0.0,0.047572578677726275,0.0,0.03781410100024396,0.047572578677726275,0.042205415955111,0.0021956574774335204,0.04366918760673335,0.0,0.0,0.0,0.0
F3,0.0,0.5646349631614199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09444072337575352,0.0,0.0,0.0,0.01406563965170797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04956463496316142,0.07635632953784327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13797722705961152,0.0,0.0,0.0,0.0,0.06296048225050234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.17751789142956886,0.035433758072962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04398673415953919,0.01536044684936289,0.06737650549834177,0.040146622447198466,0.0,0.0,0.0,0.0,0.0,0.04311398149764357,0.0,0.0,0.04538313841857217,0.0492232501309129,0.021644266015011345,0.021644266015011345,0.0,0.0,0.0,0.037004712864374234,0.03072089369872578,0.0,0.04398673415953919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002269156920928609,0.02827718624541805,0.0,0.0,0.0,0.0,0.04398673415953919,0.04067027404433583,0.0,0.07453307732588585,0.008902077151335312,0.021644266015011345,0.10717402688078198,0.0
FT9,0.03883193538365952,0.0,0.06306306306306306,0.2572227399813607,0.0,0.0,0.0,0.017396707051879467,0.005591798695246971,0.0,0.0,0.0,0.0,0.0,0.0,0.012426219322771047,0.0,0.03168685927306617,0.04069586828207518,0.06244175209692451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05529667598633116,0.022988505747126436,0.0,0.049083566324945635,0.0,0.0,0.013358185771978875,0.00031065548306927616,0.0,0.0,0.0,0.08263435849642746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003417210313762038,0.013358185771978875,0.011183597390493943,0.008387698042870456,0.0,0.032929481205343274,0.0,0.0,0.0,0.0,0.10189499844672259,0.0,0.0,0.07579993786890339,0.0
FC5,0.0,0.0,0.0,0.0,0.5760598503740648,0.0,0.03325020781379884,0.0,0.0,0.03325020781379884,0.03325020781379884,0.0,0.03325020781379884,0.0,0.0,0.03325020781379884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00997506234413965,0.0,0.0,0.0,0.0,0.0,0.03325020781379884,0.0,0.03408146300914381,0.0,0.0,0.0,0.0,0.0,0.03325020781379884,0.0,0.0,0.03325020781379884,0.029093931837073983,0.0,0.08478802992518704,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.5846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.06153846153846154,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.006935021860394994,0.0,0.0,0.0,0.006030453791647822,0.0,0.14005728931102066,0.0,0.0,0.1281471430725162,0.11729232624755012,0.0,0.127996381727725,0.017036031961405095,0.0,0.04552992612694105,0.0,0.0,0.0203527815468114,0.0018091361374943465,0.0,0.0,0.0,0.0,0.006633499170812604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014020805065581185,0.0,0.0,0.06392281019146691,0.0,0.03241368913010704,0.0,0.02638323533845922,0.0,0.0,0.04326850595507312,0.028192371475953566,0.05005276647067692,0.0,0.06467661691542288,0.05924920850293985,0.0,0.0,0.0,0.0,0.0
T7,0.1043338683788122,0.0,0.0,0.04333868378812199,0.0,0.0,0.0,0.3057784911717496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07784911717495988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0826645264847512,0.025682182985553772,0.056179775280898875,0.03290529695024077,0.03451043338683788,0.08426966292134831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10834670947030497,0.0,0.038523274478330656,0.0,0.0
TP9,0.005998286203941731,0.0,0.0,0.003641816623821765,0.0,0.0,0.0,0.0,0.3161953727506427,0.0,0.0,0.0,0.0,0.11268209083119109,0.0,0.003641816623821765,0.0,0.007712082262210797,0.003641816623821765,0.0,0.0,0.0,0.0,0.0,0.01649528706083976,0.06940874035989718,0.0,0.014995715509854327,0.11461011139674379,0.0,0.0,0.0,0.0,0.02356469580119966,0.012853470437017995,0.04627249357326478,0.0,0.004712939160239932,0.0,0.0,0.0,0.0,0.0,0.0,0.011139674378748929,0.0,0.022279348757497857,0.003641816623821765,0.0,0.0,0.0,0.036632390745501286,0.0,0.0,0.0,0.0,0.0012853470437017994,0.16859468723221938,0.0,0.0,0.0
CP5,0.007221350078492936,0.0,0.0,0.0,0.006279434850863423,0.0,0.13249607535321822,0.0,0.00015698587127158556,0.1383045525902669,0.11145996860282574,0.0,0.12087912087912088,0.01805337519623234,0.0,0.03406593406593406,0.0,0.0,0.024960753532182103,0.003453689167974882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014599686028257456,0.0,0.0,0.06562009419152276,0.0,0.033751962323390894,0.0,0.031240188383045524,0.0,0.0,0.045054945054945054,0.0293563579277865,0.05400313971742543,0.0,0.0673469387755102,0.06169544740973312,0.0,0.0,0.0,0.0,0.0
