,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-lh,parsorbitalis-rh,pericalcarine-lh,rostralanteriorcingulate-rh,transversetemporal-rh
caudalmiddlefrontal-rh,0.7543859649122807,0.0,0.03508771929824561,0.02631578947368421,0.0,0.0,0.0,0.18421052631578946
frontalpole-lh,0.007722007722007722,0.44787644787644787,0.2084942084942085,0.015444015444015444,0.1583011583011583,0.0,0.003861003861003861,0.1583011583011583
frontalpole-rh,0.02197802197802198,0.2271062271062271,0.4175824175824176,0.0,0.1282051282051282,0.0,0.054945054945054944,0.15018315018315018
parsorbitalis-lh,0.02197802197802198,0.06593406593406594,0.0,0.8241758241758241,0.0,0.08791208791208792,0.0,0.0
parsorbitalis-rh,0.004347826086956522,0.21304347826086956,0.16956521739130434,0.0,0.4043478260869565,0.0,0.0,0.20869565217391303
pericalcarine-lh,0.02,0.0,0.0,0.04,0.0,0.94,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.03305785123966942,0.1322314049586777,0.0,0.0,0.0,0.8347107438016529,0.0
transversetemporal-rh,0.09821428571428571,0.13839285714285715,0.15625,0.0,0.16071428571428573,0.0,0.017857142857142856,0.42857142857142855
