,frontalpole-rh,insula-rh,lateraloccipital-lh,lateralorbitofrontal-rh,parsopercularis-rh,parstriangularis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.1702127659574468,0.1702127659574468,0.10638297872340426,0.07446808510638298,0.0,0.1595744680851064,0.14893617021276595,0.1702127659574468
insula-rh,0.09836065573770492,0.19672131147540983,0.1885245901639344,0.16393442622950818,0.03278688524590164,0.09836065573770492,0.09836065573770492,0.12295081967213115
lateraloccipital-lh,0.05357142857142857,0.16964285714285715,0.24107142857142858,0.24107142857142858,0.09821428571428571,0.05357142857142857,0.05357142857142857,0.08928571428571429
lateralorbitofrontal-rh,0.030927835051546393,0.14432989690721648,0.2268041237113402,0.29896907216494845,0.18556701030927836,0.030927835051546393,0.030927835051546393,0.05154639175257732
parsopercularis-rh,0.0,0.020833333333333332,0.10416666666666667,0.25,0.625,0.0,0.0,0.0
parstriangularis-rh,0.1297709923664122,0.1297709923664122,0.0916030534351145,0.05343511450381679,0.0,0.22900763358778625,0.1297709923664122,0.2366412213740458
rostralanteriorcingulate-lh,0.15053763440860216,0.17204301075268819,0.10752688172043011,0.07526881720430108,0.0,0.16129032258064516,0.16129032258064516,0.17204301075268819
rostralanteriorcingulate-rh,0.125,0.15441176470588236,0.11764705882352941,0.08088235294117647,0.0,0.18382352941176472,0.125,0.21323529411764705
