,entorhinal-lh,frontalpole-rh,fusiform-rh,lateraloccipital-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7692307692307693,0.0,0.027972027972027972,0.055944055944055944,0.0,0.0,0.14685314685314685,0.0
frontalpole-rh,0.0,0.547945205479452,0.0365296803652968,0.1050228310502283,0.1141552511415525,0.0776255707762557,0.0,0.1187214611872146
fusiform-rh,0.0,0.07368421052631578,0.42105263157894735,0.21052631578947367,0.16842105263157894,0.11578947368421053,0.0,0.010526315789473684
lateraloccipital-rh,0.026200873362445413,0.13537117903930132,0.14410480349344978,0.4192139737991266,0.18340611353711792,0.06550218340611354,0.004366812227074236,0.021834061135371178
parahippocampal-rh,0.0,0.12921348314606743,0.10112359550561797,0.21348314606741572,0.5,0.056179775280898875,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.14743589743589744,0.15384615384615385,0.0641025641025641,0.05128205128205128,0.5705128205128205,0.0,0.01282051282051282
temporalpole-lh,0.2619047619047619,0.0,0.0,0.023809523809523808,0.0,0.0,0.7142857142857143,0.0
temporalpole-rh,0.0,0.1643835616438356,0.0,0.0273972602739726,0.00684931506849315,0.0,0.0,0.8013698630136986
