,entorhinal-lh,frontalpole-rh,fusiform-rh,lateraloccipital-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.42857142857142855,0.0,0.0,0.5,0.0,0.0,0.07142857142857142,0.0
frontalpole-rh,0.0,0.45,0.0,0.08333333333333333,0.06666666666666667,0.21666666666666667,0.0,0.18333333333333332
fusiform-rh,0.0,0.0,0.35135135135135137,0.2972972972972973,0.35135135135135137,0.0,0.0,0.0
lateraloccipital-rh,0.06896551724137931,0.10344827586206896,0.08045977011494253,0.41379310344827586,0.26436781609195403,0.05747126436781609,0.011494252873563218,0.0
parahippocampal-rh,0.0,0.10666666666666667,0.12,0.36,0.3466666666666667,0.06666666666666667,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.43243243243243246,0.0,0.08108108108108109,0.08108108108108109,0.3783783783783784,0.0,0.02702702702702703
temporalpole-lh,0.21428571428571427,0.0,0.0,0.21428571428571427,0.0,0.0,0.5714285714285714,0.0
temporalpole-rh,0.0,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.8648648648648649
