,entorhinal-lh,frontalpole-rh,fusiform-rh,lateraloccipital-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
frontalpole-rh,0.0,0.4024390243902439,0.0975609756097561,0.13414634146341464,0.25609756097560976,0.0,0.0,0.10975609756097561
fusiform-rh,0.0,0.17721518987341772,0.46835443037974683,0.10126582278481013,0.05063291139240506,0.17721518987341772,0.0,0.02531645569620253
lateraloccipital-rh,0.0,0.3333333333333333,0.12121212121212122,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
parahippocampal-rh,0.0,0.24193548387096775,0.0,0.08064516129032258,0.6774193548387096,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.06521739130434782,0.391304347826087,0.021739130434782608,0.0,0.5,0.0,0.021739130434782608
temporalpole-lh,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.0
temporalpole-rh,0.0,0.4230769230769231,0.0,0.0,0.038461538461538464,0.0,0.0,0.5384615384615384
