,entorhinal-lh,frontalpole-lh,inferiortemporal-lh,medialorbitofrontal-lh,middletemporal-lh,parahippocampal-rh,temporalpole-lh,transversetemporal-rh
entorhinal-lh,0.34065934065934067,0.054945054945054944,0.10989010989010989,0.0,0.21978021978021978,0.06593406593406594,0.2087912087912088,0.0
frontalpole-lh,0.08064516129032258,0.532258064516129,0.0,0.11290322580645161,0.0,0.25806451612903225,0.0,0.016129032258064516
inferiortemporal-lh,0.13675213675213677,0.0,0.48717948717948717,0.08547008547008547,0.042735042735042736,0.0,0.21367521367521367,0.03418803418803419
medialorbitofrontal-lh,0.0,0.03896103896103896,0.14285714285714285,0.5064935064935064,0.0,0.0,0.2987012987012987,0.012987012987012988
middletemporal-lh,0.1590909090909091,0.0,0.07954545454545454,0.0,0.5113636363636364,0.10227272727272728,0.10227272727272728,0.045454545454545456
parahippocampal-rh,0.05555555555555555,0.2222222222222222,0.0,0.011111111111111112,0.05555555555555555,0.5333333333333333,0.0,0.12222222222222222
temporalpole-lh,0.1386861313868613,0.0,0.13138686131386862,0.15328467153284672,0.0948905109489051,0.0,0.48175182481751827,0.0
transversetemporal-rh,0.0,0.041666666666666664,0.1111111111111111,0.0,0.027777777777777776,0.1527777777777778,0.0,0.6666666666666666
