,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.3695652173913043,0.07065217391304347,0.08695652173913043,0.29347826086956524,0.0,0.08695652173913043,0.03804347826086957,0.05434782608695652
inferiorparietal-rh,0.22033898305084745,0.4915254237288136,0.0,0.2711864406779661,0.01694915254237288,0.0,0.0,0.0
parstriangularis-rh,0.17204301075268819,0.0,0.21505376344086022,0.15053763440860216,0.010752688172043012,0.21505376344086022,0.08602150537634409,0.15053763440860216
rostralmiddlefrontal-rh,0.3081081081081081,0.08648648648648649,0.07567567567567568,0.3567567567567568,0.0,0.07567567567567568,0.03783783783783784,0.05945945945945946
superiorparietal-lh,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.2
superiortemporal-lh,0.15384615384615385,0.0,0.19230769230769232,0.1346153846153846,0.0,0.33653846153846156,0.0673076923076923,0.11538461538461539
superiortemporal-rh,0.08860759493670886,0.0,0.08860759493670886,0.08860759493670886,0.012658227848101266,0.08860759493670886,0.3037974683544304,0.3291139240506329
supramarginal-rh,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.009259259259259259,0.1111111111111111,0.2222222222222222,0.32407407407407407
