,Fp1,FT9,Cz,F8,Fp2,AF7,AF8,FCz
Fp1,0.25,0.0,0.0,0.25625,0.0,0.0,0.2625,0.23125
FT9,0.01,0.44,0.08,0.0,0.0,0.45,0.01,0.01
Cz,0.0,0.36,0.28,0.0,0.0,0.36,0.0,0.0
F8,0.24691358024691357,0.0,0.0,0.25925925925925924,0.0,0.0,0.2716049382716049,0.2222222222222222
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.009615384615384616,0.4230769230769231,0.07692307692307693,0.0,0.0,0.47115384615384615,0.009615384615384616,0.009615384615384616
AF8,0.24277456647398843,0.0,0.0,0.26011560693641617,0.0,0.0,0.2832369942196532,0.2138728323699422
FCz,0.25170068027210885,0.0,0.0,0.25170068027210885,0.0,0.0,0.25170068027210885,0.24489795918367346
