,Fp1,FT9,Cz,F8,Fp2,AF7,AF8,FCz
Fp1,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.5111111111111111,0.4,0.022222222222222223,0.06666666666666667,0.0,0.0
F8,0.0,0.0,0.47368421052631576,0.42105263157894735,0.02631578947368421,0.07894736842105263,0.0,0.0
Fp2,0.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0
AF7,0.0,0.0,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.25,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
