,Fp1,FT9,Cz,F8,Fp2,AF7,AF8,FCz
Fp1,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0
FT9,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0
Cz,0.08695652173913043,0.043478260869565216,0.6521739130434783,0.13043478260869565,0.0,0.08695652173913043,0.0,0.0
F8,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.25,0.0,0.16666666666666666,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
