,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP1,O1,Oz,O2,P8,TP10,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,CP3,PO7,PO3,POz,PO4,PO8,P6,CP4,TP8,C2,FC4,FT8,F6,AF8,AF4,F2
Fp1,0.0,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05263157894736842,0.05263157894736842
Fz,0.0,0.0683453237410072,0.0,0.05755395683453238,0.03237410071942446,0.0,0.0,0.0,0.0035971223021582736,0.0,0.0,0.02877697841726619,0.017985611510791366,0.03597122302158273,0.0,0.039568345323741004,0.05755395683453238,0.0,0.0,0.050359712230215826,0.039568345323741004,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.06474820143884892,0.0539568345323741,0.0,0.0,0.0,0.02877697841726619,0.0,0.0,0.04316546762589928,0.0,0.02877697841726619,0.06474820143884892,0.0,0.05755395683453238,0.07194244604316546,0.03237410071942446,0.0,0.0,0.046762589928057555,0.06115107913669065
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0413625304136253,0.0,0.0948905109489051,0.021897810218978103,0.0,0.0,0.0,0.0,0.0,0.0,0.019464720194647202,0.004866180048661801,0.024330900243309004,0.0,0.0267639902676399,0.0948905109489051,0.0,0.0,0.0340632603406326,0.0267639902676399,0.0,0.0,0.0,0.0,0.0,0.0024330900243309003,0.0413625304136253,0.09245742092457421,0.0,0.0,0.0,0.019464720194647202,0.0,0.0,0.06326034063260341,0.0,0.012165450121654502,0.0413625304136253,0.0,0.09002433090024331,0.0851581508515815,0.021897810218978103,0.0,0.0,0.043795620437956206,0.09732360097323602
FT9,0.0,0.05434782608695652,0.0,0.05434782608695652,0.04891304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.05434782608695652,0.0,0.05434782608695652,0.05434782608695652,0.0,0.0,0.05434782608695652,0.05434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.05434782608695652,0.05434782608695652,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.05434782608695652,0.0,0.0,0.05434782608695652,0.0,0.05434782608695652,0.05434782608695652,0.04891304347826087,0.0,0.0,0.05434782608695652,0.05434782608695652
FC5,0.0,0.0,0.0,0.0,0.0,0.10546875,0.0,0.0,0.078125,0.0,0.0703125,0.0,0.00390625,0.0,0.07421875,0.0,0.0,0.0,0.0,0.0,0.0,0.109375,0.109375,0.0,0.0,0.09375,0.0546875,0.0,0.0,0.09375,0.0,0.0,0.0,0.03515625,0.0,0.0,0.09765625,0.0,0.0,0.07421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.0,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.022727272727272728,0.0,0.09848484848484848,0.0,0.056818181818181816,0.0,0.026515151515151516,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08712121212121213,0.0,0.0,0.09848484848484848,0.07575757575757576,0.0,0.0,0.09848484848484848,0.0,0.0,0.0,0.03409090909090909,0.0,0.0,0.08712121212121213,0.022727272727272728,0.0,0.06060606060606061,0.0,0.003787878787878788,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
