,caudalmiddlefrontal-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.18421052631578946,0.18421052631578946,0.14473684210526316,0.125,0.1118421052631579,0.125,0.0,0.125
rostralmiddlefrontal-rh,0.14792899408284024,0.1952662721893491,0.14792899408284024,0.1301775147928994,0.11834319526627218,0.1301775147928994,0.0,0.1301775147928994
superiorfrontal-rh,0.11428571428571428,0.13142857142857142,0.16,0.15428571428571428,0.13142857142857142,0.15428571428571428,0.0,0.15428571428571428
superiorparietal-lh,0.10365853658536585,0.12195121951219512,0.1524390243902439,0.15853658536585366,0.1402439024390244,0.16463414634146342,0.0,0.15853658536585366
superiorparietal-rh,0.10204081632653061,0.12244897959183673,0.1564625850340136,0.1564625850340136,0.14965986394557823,0.1564625850340136,0.0,0.1564625850340136
superiortemporal-lh,0.10365853658536585,0.12195121951219512,0.1524390243902439,0.15853658536585366,0.1402439024390244,0.16463414634146342,0.0,0.15853658536585366
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
supramarginal-lh,0.10365853658536585,0.12195121951219512,0.1524390243902439,0.15853658536585366,0.1402439024390244,0.16463414634146342,0.0,0.15853658536585366
