,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.3137685134393856,0.0,0.05156335710367526,0.15907844212835984,0.049917718047174986,0.04333516182117389,0.10641799232035107,0.2759188151398793
insula-rh,0.0,0.7795275590551181,0.0,0.0,0.05708661417322835,0.16338582677165353,0.0,0.0
isthmuscingulate-rh,0.11124546553808948,0.0,0.2309552599758162,0.056831922611850064,0.04232164449818621,0.09310761789600967,0.23458282950423218,0.2309552599758162
lateralorbitofrontal-lh,0.2198473282442748,0.0,0.03740458015267176,0.4129770992366412,0.0,0.0,0.0900763358778626,0.23969465648854962
parahippocampal-lh,0.11847133757961784,0.03694267515923567,0.049681528662420385,0.0,0.5095541401273885,0.08152866242038216,0.09554140127388536,0.10828025477707007
parahippocampal-rh,0.081419624217119,0.0824634655532359,0.0824634655532359,0.0,0.06471816283924843,0.4613778705636743,0.10960334029227557,0.11795407098121086
rostralanteriorcingulate-lh,0.13277428371767994,0.0,0.13556953179594688,0.08106219426974144,0.0496156533892383,0.07197763801537387,0.3165618448637317,0.2124388539482879
rostralanteriorcingulate-rh,0.23210922787193974,0.0,0.0908662900188324,0.147834274952919,0.039077212806026364,0.052259887005649715,0.14500941619585686,0.2928436911487759
