,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.23072497123130034,0.18296892980437285,0.17721518987341772,0.0017261219792865361,0.04948216340621404,0.213463751438435,0.14441887226697353
frontalpole-rh,0.0,0.1683116883116883,0.24987012987012988,0.14909090909090908,0.0187012987012987,0.1174025974025974,0.16623376623376623,0.1303896103896104
lateralorbitofrontal-lh,0.0,0.16416309012875535,0.15289699570815452,0.30257510729613735,0.03540772532188841,0.030042918454935622,0.17435622317596566,0.1405579399141631
parahippocampal-rh,0.0,0.006321112515802781,0.045512010113780026,0.08343868520859671,0.7193426042983565,0.05436156763590392,0.011378002528445006,0.07964601769911504
rostralanteriorcingulate-lh,0.0,0.08712871287128712,0.22376237623762377,0.05742574257425743,0.04356435643564356,0.403960396039604,0.09108910891089109,0.09306930693069307
rostralanteriorcingulate-rh,0.0,0.20676274944567627,0.1762749445676275,0.1812638580931264,0.003880266075388027,0.04988913525498891,0.2311529933481153,0.15077605321507762
temporalpole-rh,0.0,0.1489111241907004,0.15008828722778106,0.15891701000588582,0.034726309593878756,0.05532666274278988,0.1612713360800471,0.290759270158917
