,entorhinal-lh,fusiform-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
entorhinal-lh,0.2846715328467153,0.12408759124087591,0.24817518248175183,0.051094890510948905,0.043795620437956206,0.24817518248175183,0.0,0.0
fusiform-lh,0.21875,0.28125,0.21875,0.0,0.020833333333333332,0.2604166666666667,0.0,0.0
isthmuscingulate-lh,0.2706766917293233,0.12781954887218044,0.2631578947368421,0.03759398496240601,0.045112781954887216,0.2556390977443609,0.0,0.0
isthmuscingulate-rh,0.13157894736842105,0.0,0.07894736842105263,0.42105263157894735,0.0,0.05263157894736842,0.07894736842105263,0.23684210526315788
lingual-lh,0.2608695652173913,0.0,0.2608695652173913,0.0,0.21739130434782608,0.2608695652173913,0.0,0.0
parahippocampal-lh,0.2638888888888889,0.14583333333333334,0.2569444444444444,0.027777777777777776,0.041666666666666664,0.2638888888888889,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.5
pericalcarine-rh,0.0,0.0,0.0,0.20588235294117646,0.0,0.0,0.14705882352941177,0.6470588235294118
