,Fp1,F7,FT9,P4,Fp2,AFz,AF8,F2
Fp1,0.2672811059907834,0.0,0.0,0.0,0.25806451612903225,0.2488479262672811,0.22580645161290322,0.0
F7,0.0,0.2,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666
FT9,0.0,0.028846153846153848,0.41346153846153844,0.14423076923076922,0.0,0.0,0.009615384615384616,0.40384615384615385
P4,0.0,0.061224489795918366,0.32653061224489793,0.2857142857142857,0.0,0.0,0.0,0.32653061224489793
Fp2,0.2672811059907834,0.0,0.0,0.0,0.25806451612903225,0.2488479262672811,0.22580645161290322,0.0
AFz,0.26291079812206575,0.0,0.0,0.0,0.25821596244131456,0.24882629107981222,0.2300469483568075,0.0
AF8,0.255,0.0,0.0,0.0,0.255,0.25,0.24,0.0
F2,0.0,0.028846153846153848,0.41346153846153844,0.14423076923076922,0.0,0.0,0.009615384615384616,0.40384615384615385
