,Fp1,F7,FT9,P4,Fp2,AFz,AF8,F2
Fp1,0.3333333333333333,0.0,0.4444444444444444,0.0,0.16666666666666666,0.05555555555555555,0.0,0.0
F7,0.0,0.3670886075949367,0.0,0.3924050632911392,0.02531645569620253,0.0,0.0,0.21518987341772153
FT9,0.12962962962962962,0.018518518518518517,0.7222222222222222,0.018518518518518517,0.05555555555555555,0.018518518518518517,0.0,0.037037037037037035
P4,0.0,0.34065934065934067,0.0,0.45054945054945056,0.02197802197802198,0.0,0.0,0.18681318681318682
Fp2,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.0,0.0
AFz,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.34545454545454546,0.0,0.34545454545454546,0.0,0.0,0.0,0.3090909090909091
