,Fp1,F7,FT10,Fp2,AF3,F5,FC4,AF8
Fp1,0.2827586206896552,0.0,0.0,0.27586206896551724,0.04827586206896552,0.07586206896551724,0.04827586206896552,0.2689655172413793
F7,0.05,0.85,0.05,0.025,0.0,0.025,0.0,0.0
FT10,0.0,0.03,0.34,0.0,0.23,0.09,0.31,0.0
Fp2,0.20903954802259886,0.0,0.0,0.2598870056497175,0.1016949152542373,0.11864406779661017,0.03954802259887006,0.2711864406779661
AF3,0.022988505747126436,0.0,0.14942528735632185,0.08620689655172414,0.28160919540229884,0.19540229885057472,0.16091954022988506,0.10344827586206896
F5,0.05333333333333334,0.0,0.07333333333333333,0.12666666666666668,0.24,0.25333333333333335,0.10666666666666667,0.14666666666666667
FC4,0.046511627906976744,0.0,0.24031007751937986,0.05426356589147287,0.20930232558139536,0.10852713178294573,0.2868217054263566,0.05426356589147287
AF8,0.1978021978021978,0.0,0.01098901098901099,0.24725274725274726,0.11538461538461539,0.12637362637362637,0.038461538461538464,0.26373626373626374
