,Fp1,F7,FT9,P4,Fp2,AFz,AF8,F2
Fp1,0.23625730994152047,0.03216374269005848,0.013450292397660818,0.08011695906432749,0.21812865497076023,0.21228070175438596,0.19473684210526315,0.012865497076023392
F7,0.049323786793953855,0.34685759745425615,0.1177406523468576,0.09864757358790771,0.0477326968973747,0.10103420843277645,0.024661893396976928,0.21400159108989658
FT9,0.01694915254237288,0.13559322033898305,0.3898305084745763,0.06868867082961641,0.06779661016949153,0.039250669045495096,0.028545941123996433,0.25334522747546834
P4,0.111495246326707,0.1097666378565255,0.07260155574762317,0.3094209161624892,0.10458081244598098,0.111495246326707,0.08729472774416594,0.09334485738980121
Fp2,0.20301561658589123,0.027463651050080775,0.04415724286483576,0.06892837910608508,0.24232633279483037,0.20140010770059236,0.19547657512116318,0.01723209477652127
AFz,0.18446601941747573,0.060807358201328564,0.022994379151762903,0.06796116504854369,0.19213081246806335,0.24782830863566685,0.19570771589167094,0.02810424118548799
AF8,0.18980169971671387,0.014164305949008499,0.019263456090651557,0.06288951841359773,0.20679886685552407,0.2158640226628895,0.27025495750708217,0.020963172804532578
F2,0.020249221183800622,0.21339563862928349,0.21884735202492211,0.08255451713395638,0.028037383177570093,0.04439252336448598,0.03115264797507788,0.3613707165109034
