,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
frontalpole-lh,0.7862950058072009,0.008130081300813009,0.010452961672473868,0.017421602787456445,0.08246225319396051,0.006968641114982578,0.0,0.08826945412311266
frontalpole-rh,0.0049800796812749,0.50199203187251,0.0,0.0,0.2549800796812749,0.0,0.16832669322709162,0.0697211155378486
fusiform-lh,0.00532319391634981,0.0,0.3596958174904943,0.17338403041825096,0.03802281368821293,0.3224334600760456,0.10114068441064639,0.0
insula-lh,0.009623797025371828,0.0,0.20909886264216973,0.41732283464566927,0.047244094488188976,0.20034995625546806,0.1163604549431321,0.0
medialorbitofrontal-rh,0.056827820186598814,0.21204410517387617,0.04580152671755725,0.04919423240033927,0.4707379134860051,0.03986429177268872,0.1255301102629347,0.0
parahippocampal-lh,0.00293470286133529,0.0,0.31107850330154074,0.16067498165810712,0.03154805575935436,0.3705062362435803,0.12325752017608217,0.0
parahippocampal-rh,0.0,0.11686494051784464,0.09307207837648705,0.09027291812456263,0.10076976906927922,0.11616515045486354,0.4828551434569629,0.0
temporalpole-rh,0.10292072322670376,0.10570236439499305,0.0,0.0,0.0,0.0,0.0,0.7913769123783032
