,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh
bankssts-lh,0.6709302325581395,0.03837209302325582,0.06744186046511629,0.004651162790697674,0.11395348837209303,0.00813953488372093,0.07790697674418605,0.018604651162790697
frontalpole-lh,0.03580562659846547,0.69693094629156,0.21227621483375958,0.043478260869565216,0.0,0.011508951406649617,0.0,0.0
frontalpole-rh,0.04665629860031104,0.1290824261275272,0.45645412130637636,0.04043545878693624,0.12986003110419908,0.10808709175738725,0.06376360808709176,0.025660964230171075
fusiform-lh,0.00718132854578097,0.026929982046678635,0.04847396768402154,0.4748653500897666,0.05206463195691203,0.03141831238779174,0.3357271095152603,0.02333931777378815
insula-lh,0.09337068160597572,0.0,0.1484593837535014,0.04855275443510738,0.5891690009337068,0.04388422035480859,0.0765639589169001,0.0
medialorbitofrontal-lh,0.012113055181695828,0.009421265141318977,0.19784656796769853,0.047106325706594884,0.07133243606998654,0.6406460296096904,0.0,0.021534320323014805
parahippocampal-lh,0.06471631205673758,0.0,0.0726950354609929,0.3191489361702128,0.08067375886524823,0.0,0.4352836879432624,0.0274822695035461
parahippocampal-rh,0.021021021021021023,0.0,0.052552552552552555,0.042042042042042045,0.0,0.03003003003003003,0.04954954954954955,0.8048048048048048
