,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.8407407407407408,0.1469135802469136,0.0,0.0,0.0,0.0,0.012345679012345678,0.0
frontalpole-rh,0.22456813819577734,0.7600767754318618,0.0,0.0,0.0,0.0,0.015355086372360844,0.0
inferiortemporal-rh,0.0,0.0,0.5010706638115632,0.03747323340471092,0.4004282655246253,0.021413276231263382,0.0,0.03961456102783726
isthmuscingulate-rh,0.0,0.0,0.021398002853067047,0.5078459343794579,0.018544935805991442,0.3252496433666191,0.0,0.12696148359486448
parahippocampal-rh,0.0,0.0,0.3796576032225579,0.030211480362537766,0.5377643504531722,0.016112789526686808,0.0,0.03625377643504532
pericalcarine-rh,0.0,0.0,0.012903225806451613,0.3548387096774194,0.00967741935483871,0.5056451612903226,0.0,0.11693548387096774
temporalpole-rh,0.012678288431061807,0.009508716323296355,0.0,0.0,0.0,0.0,0.8066561014263075,0.17115689381933438
transversetemporal-rh,0.0,0.0,0.037852112676056336,0.15845070422535212,0.035211267605633804,0.12940140845070422,0.09154929577464789,0.5475352112676056
