,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.6053984575835476,0.21979434447300772,0.0,0.0,0.0,0.05269922879177378,0.09125964010282776,0.030848329048843187
frontalpole-rh,0.16714697406340057,0.6301633045148896,0.0,0.024975984630163303,0.0,0.09606147934678194,0.05763688760806916,0.024015369836695485
isthmuscingulate-rh,0.0,0.0,0.814621409921671,0.06135770234986945,0.12402088772845953,0.0,0.0,0.0
parahippocampal-lh,0.0,0.047021943573667714,0.07366771159874608,0.8730407523510971,0.0,0.0,0.0,0.006269592476489028
parahippocampal-rh,0.0,0.0,0.12891113892365458,0.0,0.8210262828535669,0.05006257822277847,0.0,0.0
rostralanteriorcingulate-lh,0.0417940876656473,0.10805300713557595,0.0,0.0,0.04281345565749235,0.6452599388379205,0.1620795107033639,0.0
rostralanteriorcingulate-rh,0.08650519031141868,0.07612456747404844,0.0,0.0,0.0,0.19607843137254902,0.6412918108419838,0.0
temporalpole-rh,0.040515653775322284,0.03867403314917127,0.0,0.011049723756906077,0.0,0.0,0.0,0.9097605893186004
