,F7,TP9,TP10,F4,Fp2,AF7,AFz,POz
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.425,0.0,0.0,0.05,0.05,0.475
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.3,0.0,0.0,0.2,0.2,0.3
AFz,0.0,0.0,0.3,0.0,0.0,0.2,0.2,0.3
POz,0.0,0.0,0.14634146341463414,0.0,0.0,0.016260162601626018,0.016260162601626018,0.8211382113821138
