,caudalanteriorcingulate-lh,frontalpole-rh,insula-lh,insula-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3303921568627451,0.09313725490196079,0.0,0.06470588235294118,0.13333333333333333,0.0784313725490196,0.11862745098039215,0.18137254901960784
frontalpole-rh,0.11953727506426735,0.32005141388174807,0.010282776349614395,0.12082262210796915,0.28406169665809766,0.05012853470437018,0.0,0.09511568123393316
insula-lh,0.0,0.014814814814814815,0.8493827160493828,0.13580246913580246,0.0,0.0,0.0,0.0
insula-rh,0.11228070175438597,0.16140350877192983,0.1,0.3508771929824561,0.1280701754385965,0.06842105263157895,0.0,0.07894736842105263
medialorbitofrontal-rh,0.12890995260663507,0.2132701421800948,0.0,0.07109004739336493,0.4246445497630332,0.03696682464454976,0.0,0.12511848341232226
parahippocampal-rh,0.16926503340757237,0.08685968819599109,0.0,0.08685968819599109,0.08685968819599109,0.48106904231625836,0.04899777282850779,0.0400890868596882
rostralanteriorcingulate-lh,0.27640449438202247,0.0,0.0,0.0,0.0,0.05393258426966292,0.39325842696629215,0.27640449438202247
rostralanteriorcingulate-rh,0.225,0.09047619047619047,0.0,0.055952380952380955,0.15714285714285714,0.023809523809523808,0.14642857142857144,0.3011904761904762
