,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-rh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.5714285714285714,0.0,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.17857142857142858,0.0,0.03571428571428571
parsopercularis-lh,0.0,0.5211267605633803,0.0,0.0,0.0,0.0,0.0,0.4788732394366197
postcentral-rh,0.030303030303030304,0.0,0.3106060606060606,0.29545454545454547,0.09848484848484848,0.022727272727272728,0.23484848484848486,0.007575757575757576
precentral-rh,0.037037037037037035,0.0,0.28888888888888886,0.3037037037037037,0.0962962962962963,0.02962962962962963,0.23703703703703705,0.007407407407407408
superiorfrontal-lh,0.022727272727272728,0.0,0.1590909090909091,0.1590909090909091,0.375,0.13636363636363635,0.13636363636363635,0.011363636363636364
superiorfrontal-rh,0.18421052631578946,0.0,0.05263157894736842,0.07894736842105263,0.2894736842105263,0.3684210526315789,0.0,0.02631578947368421
superiorparietal-rh,0.0078125,0.0,0.28125,0.28125,0.1015625,0.0078125,0.3125,0.0078125
superiortemporal-lh,0.025974025974025976,0.44155844155844154,0.025974025974025976,0.025974025974025976,0.012987012987012988,0.025974025974025976,0.0,0.44155844155844154
