,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.03987730061349693,0.04141104294478527,0.04141104294478527,0.0,0.0,0.0,0.0352760736196319,0.0,0.0,0.0,0.04141104294478527,0.0352760736196319,0.0,0.0,0.0,0.03834355828220859,0.0,0.0,0.04141104294478527,0.03680981595092025,0.029141104294478526,0.04141104294478527,0.04141104294478527,0.0,0.0,0.0,0.04141104294478527,0.03987730061349693,0.0,0.018404907975460124,0.0,0.0,0.04141104294478527,0.0,0.04141104294478527,0.0,0.04141104294478527,0.04141104294478527,0.03680981595092025,0.02607361963190184,0.04141104294478527,0.03834355828220859,0.0,0.0,0.04141104294478527,0.0,0.027607361963190184,0.0,0.0,0.04141104294478527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018404907975460124
FT9,0.0,0.0,0.03110599078341014,0.04262672811059908,0.04377880184331797,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.04377880184331797,0.02880184331797235,0.0,0.0,0.0,0.038018433179723504,0.0,0.0034562211981566822,0.04377880184331797,0.03686635944700461,0.03110599078341014,0.04377880184331797,0.04377880184331797,0.0,0.0,0.0,0.04377880184331797,0.03917050691244239,0.0,0.01728110599078341,0.0,0.0,0.041474654377880185,0.0,0.04377880184331797,0.0,0.04377880184331797,0.04032258064516129,0.03686635944700461,0.02880184331797235,0.041474654377880185,0.038018433179723504,0.0,0.0,0.04032258064516129,0.0,0.02304147465437788,0.0,0.0,0.041474654377880185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013824884792626729
FC5,0.0,0.0,0.019230769230769232,0.027065527065527065,0.05270655270655271,0.0,0.0,0.0,0.03347578347578348,0.0,0.0,0.0,0.05128205128205128,0.017806267806267807,0.0,0.0,0.0,0.02564102564102564,0.0,0.0035612535612535613,0.05056980056980057,0.037037037037037035,0.020655270655270654,0.053418803418803416,0.05270655270655271,0.0007122507122507123,0.0,0.0,0.05413105413105413,0.04700854700854701,0.0,0.012108262108262107,0.0,0.0,0.04344729344729345,0.0,0.05413105413105413,0.0,0.05270655270655271,0.049145299145299144,0.03774928774928775,0.019943019943019943,0.030626780626780627,0.03917378917378917,0.0,0.0,0.042735042735042736,0.0,0.014245014245014245,0.0,0.0,0.04843304843304843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547008547008548
FC1,0.0,0.0,0.0,0.0,0.0,0.04288164665523156,0.0,0.044596912521440824,0.0,0.0411663807890223,0.044596912521440824,0.044596912521440824,0.0,0.0,0.044596912521440824,0.0,0.044596912521440824,0.0,0.044596912521440824,0.022298456260720412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03945111492281304,0.036020583190394515,0.0,0.032590051457975985,0.0,0.044596912521440824,0.0,0.0,0.0,0.0,0.0,0.0,0.030874785591766724,0.0,0.0,0.036020583190394515,0.0,0.044596912521440824,0.032590051457975985,0.0,0.044596912521440824,0.0,0.044596912521440824,0.044596912521440824,0.044596912521440824,0.044596912521440824,0.015437392795883362,0.032590051457975985,0.0137221269296741,0.044596912521440824,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.023593466424682397,0.0,0.11705989110707804,0.0,0.032667876588021776,0.038112522686025406,0.034482758620689655,0.0009074410163339383,0.0,0.02631578947368421,0.0,0.03357531760435572,0.0,0.038112522686025406,0.022686025408348458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008166969147005444,0.029945553539019964,0.029945553539019964,0.0,0.02631578947368421,0.0,0.03176043557168784,0.0,0.0,0.0,0.0,0.0,0.0,0.023593466424682397,0.0,0.0,0.019963702359346643,0.0,0.03539019963702359,0.024500907441016333,0.0,0.034482758620689655,0.0,0.06896551724137931,0.06352087114337568,0.0925589836660617,0.038112522686025406,0.008166969147005444,0.022686025408348458,0.011796733212341199,0.06261343012704174,0.0
TP9,0.0,0.0,0.020885547201336674,0.02756892230576441,0.042606516290726815,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.03759398496240601,0.020885547201336674,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.036758563074352546,0.04845446950710108,0.02422723475355054,0.04928989139515455,0.047619047619047616,0.005012531328320802,0.0,0.0,0.04845446950710108,0.04928989139515455,0.0,0.007518796992481203,0.003341687552213868,0.0,0.04093567251461988,0.0,0.04177109440267335,0.0,0.04928989139515455,0.04928989139515455,0.04928989139515455,0.02756892230576441,0.02506265664160401,0.04845446950710108,0.0,0.0,0.04344193817878028,0.0,0.01670843776106934,0.0,0.0,0.04928989139515455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010025062656641603
CP5,0.0,0.0,0.0,0.0,0.0,0.03367875647668394,0.0,0.046632124352331605,0.0,0.04533678756476684,0.046632124352331605,0.042746113989637305,0.0,0.0,0.03238341968911917,0.0,0.046632124352331605,0.0,0.04404145077720207,0.031088082901554404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010362694300518135,0.02849740932642487,0.04145077720207254,0.0,0.03756476683937824,0.0,0.04145077720207254,0.0,0.0,0.0,0.0,0.0,0.0,0.03367875647668394,0.0,0.0,0.025906735751295335,0.0,0.046632124352331605,0.034974093264248704,0.0,0.046632124352331605,0.0,0.04533678756476684,0.046632124352331605,0.046632124352331605,0.046632124352331605,0.011658031088082901,0.023316062176165803,0.01683937823834197,0.046632124352331605,0.0
