,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-lh,0.554140127388535,0.3248407643312102,0.0,0.0,0.0,0.0,0.12101910828025478,0.0
frontalpole-rh,0.27918781725888325,0.5786802030456852,0.0,0.0,0.0,0.0,0.14213197969543148,0.0
fusiform-rh,0.0,0.0,0.4785276073619632,0.0736196319018405,0.17177914110429449,0.26380368098159507,0.0,0.012269938650306749
inferiortemporal-rh,0.0,0.0,0.19298245614035087,0.6403508771929824,0.017543859649122806,0.14912280701754385,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.11510791366906475,0.04316546762589928,0.6690647482014388,0.12949640287769784,0.04316546762589928,0.0
parahippocampal-rh,0.0,0.0,0.23952095808383234,0.05389221556886228,0.10778443113772455,0.5688622754491018,0.0,0.029940119760479042
rostralanteriorcingulate-rh,0.08536585365853659,0.10365853658536585,0.0,0.0,0.024390243902439025,0.0,0.7865853658536586,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.9696969696969697
