,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.44285714285714284,0.16428571428571428,0.0,0.014285714285714285,0.1357142857142857,0.1357142857142857,0.10714285714285714,0.0
frontalpole-rh,0.12037037037037036,0.4351851851851852,0.0,0.10185185185185185,0.22685185185185186,0.004629629629629629,0.1111111111111111,0.0
insula-rh,0.0,0.0,0.59375,0.0390625,0.1015625,0.0,0.25,0.015625
lateralorbitofrontal-rh,0.004739336492890996,0.16587677725118483,0.03317535545023697,0.5071090047393365,0.17061611374407584,0.004739336492890996,0.02843601895734597,0.08530805687203792
medialorbitofrontal-rh,0.06666666666666667,0.21333333333333335,0.06222222222222222,0.1111111111111111,0.39111111111111113,0.05333333333333334,0.09777777777777778,0.0044444444444444444
rostralanteriorcingulate-lh,0.14444444444444443,0.0,0.0,0.03333333333333333,0.05555555555555555,0.7,0.06666666666666667,0.0
rostralanteriorcingulate-rh,0.09210526315789473,0.09210526315789473,0.11403508771929824,0.03508771929824561,0.05701754385964912,0.039473684210526314,0.5701754385964912,0.0
temporalpole-rh,0.0,0.0,0.05263157894736842,0.11578947368421053,0.031578947368421054,0.0,0.0,0.8
