,bankssts-rh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.25773195876288657,0.03436426116838488,0.0,0.0,0.0,0.21993127147766323,0.24742268041237114,0.24054982817869416
frontalpole-rh,0.015228426395939087,0.22842639593908629,0.07106598984771574,0.07106598984771574,0.07106598984771574,0.22461928934010153,0.20050761421319796,0.11802030456852793
fusiform-rh,0.0,0.07470511140235911,0.2686762778505898,0.20969855832241152,0.2699868938401048,0.10878112712975098,0.06815203145478375,0.0
isthmuscingulate-rh,0.0,0.07938718662952646,0.22423398328690808,0.2827298050139276,0.22562674094707522,0.11559888579387187,0.07242339832869081,0.0
parahippocampal-rh,0.0,0.06801909307875895,0.24701670644391407,0.19451073985680192,0.32935560859188545,0.09904534606205251,0.06205250596658711,0.0
rostralanteriorcingulate-lh,0.05989110707803993,0.15970961887477314,0.07441016333938294,0.07441016333938294,0.07441016333938294,0.23139745916515425,0.19237749546279492,0.13339382940108893
rostralanteriorcingulate-rh,0.07708333333333334,0.16145833333333334,0.053125,0.053125,0.053125,0.21770833333333334,0.22604166666666667,0.15833333333333333
temporalpole-rh,0.11783960720130933,0.14893617021276595,0.0,0.0,0.0,0.23731587561374795,0.24877250409165302,0.24713584288052373
