,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.6666666666666666,0.18207282913165265,0.0,0.0,0.0,0.15126050420168066,0.0,0.0
frontalpole-rh,0.04265402843601896,0.24238320920785375,0.0,0.0,0.1855111712931618,0.21800947867298578,0.14556533513879485,0.16587677725118483
fusiform-lh,0.0,0.0,0.6417112299465241,0.3582887700534759,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.24444444444444444,0.7555555555555555,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.0,0.18934081346423562,0.0,0.0,0.2314165497896213,0.1900420757363254,0.19284712482468444,0.19635343618513323
medialorbitofrontal-rh,0.035422343324250684,0.21934604904632152,0.0,0.0,0.18732970027247955,0.24318801089918257,0.14713896457765668,0.167574931880109
rostralanteriorcingulate-lh,0.0,0.16866506794564348,0.0,0.0,0.21662669864108713,0.16946442845723422,0.23341326938449242,0.21183053557154277
rostralanteriorcingulate-rh,0.0,0.1816126601356443,0.0,0.0,0.21100226073850792,0.18236623963828183,0.20120572720422006,0.22381311228334588
