,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.75,0.0,0.05,0.0,0.16666666666666666,0.0,0.03333333333333333,0.0
parsopercularis-lh,0.0,0.7833333333333333,0.0,0.0,0.1,0.11666666666666667,0.0,0.0
parstriangularis-rh,0.022727272727272728,0.0,0.8863636363636364,0.0,0.09090909090909091,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.03571428571428571,0.0,0.9642857142857143,0.0,0.0,0.0,0.0
superiorfrontal-rh,0.1076923076923077,0.07692307692307693,0.07692307692307693,0.0,0.7076923076923077,0.0,0.03076923076923077,0.0
superiortemporal-lh,0.0,0.1590909090909091,0.0,0.0,0.0,0.6136363636363636,0.0,0.22727272727272727
supramarginal-lh,0.0975609756097561,0.0,0.0,0.0,0.0975609756097561,0.0,0.8048780487804879,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.0,0.39285714285714285,0.0,0.6071428571428571
