,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.6976744186046512,0.09302325581395349,0.0,0.13953488372093023,0.06976744186046512,0.0,0.0,0.0
parsopercularis-lh,0.11320754716981132,0.5849056603773585,0.0,0.0,0.22641509433962265,0.07547169811320754,0.0,0.0
parstriangularis-rh,0.0,0.0,0.8484848484848485,0.0,0.0,0.0,0.15151515151515152,0.0
rostralmiddlefrontal-rh,0.2857142857142857,0.0,0.0,0.6071428571428571,0.0,0.10714285714285714,0.0,0.0
superiorfrontal-rh,0.09615384615384616,0.3076923076923077,0.019230769230769232,0.0,0.5769230769230769,0.0,0.0,0.0
superiortemporal-lh,0.0,0.1,0.0,0.025,0.0,0.725,0.0,0.15
supramarginal-lh,0.0,0.0,0.12,0.0,0.0,0.0,0.88,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.65
