,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fz,0.10168506682161534,0.03834979662986636,0.09674607786170832,0.0,0.0,0.0,0.0,0.0,0.006972690296339338,0.0,0.0,0.0,0.0,0.0,0.02556653108657757,0.022370714700755374,0.0,0.031086577571179545,0.07611853573503777,0.0,0.02440441603718768,0.004357931435212086,0.0,0.0002905287623474724,0.0,0.0011621150493898896,0.0,0.0,0.0,0.003486345148169669,0.0,0.0,0.0,0.0,0.0,0.018593840790238233,0.00610110400929692,0.0,0.0,0.0,0.04619407321324811,0.0,0.0,0.0,0.029343404997094712,0.006972690296339338,0.05926786751888437,0.03631609529343405,0.01801278326554329,0.03660662405578152,0.044160371876815804,0.007844276583381755,0.0,0.0,0.027309703660662404,0.09355026147588612,0.02033701336432307,0.0,0.03747821034282394,0.07931435212085997
F3,0.026896406808152973,0.09392729565034671,0.02710653498634167,0.01071653708762345,0.0,0.0,0.0,0.0,0.0010506408909434755,0.0,0.0,0.0,0.0,0.02395461231351124,0.0,0.0,0.0,0.0,0.01933179239335995,0.0,0.0,0.0,0.0,0.0,0.0,0.016810254255095608,0.016179869720529524,0.03214961126287035,0.015549485185963437,0.06513973523849548,0.0,0.0,0.013448203404076486,0.0,0.0,0.0,0.03761294389577642,0.0,0.0,0.0,0.07837781046438327,0.0,0.0,0.0,0.0,0.07207396511872242,0.09350703929396932,0.0,0.0,0.09182601386845976,0.09350703929396932,0.06955242698045808,0.0,0.0,0.0,0.03151922672830427,0.0,0.0,0.0,0.06976255515864678
FT9,0.10329807093963908,0.041381456129433725,0.10360920970752956,0.0,0.0,0.0,0.0,0.0,0.0074673304293715,0.0,0.0,0.0,0.0,0.0,0.021779713752333542,0.01835718730553827,0.0,0.027691350342252646,0.08151835718730553,0.0,0.020535158680771624,0.0,0.0,0.0,0.0,0.0009334163036714375,0.0,0.0,0.0,0.003422526446795271,0.0,0.0,0.0,0.0,0.0,0.01431238332296204,0.006222775357809583,0.0,0.0,0.0,0.049782202862476664,0.0,0.0,0.0,0.02582451773490977,0.007778469197261979,0.06378344741754823,0.03329184816428127,0.013690105787181083,0.039514623522090855,0.04760423148724331,0.008089607965152458,0.0,0.0,0.023646546359676415,0.10049782202862477,0.016179215930304917,0.0,0.034536403235843185,0.08525202240199128
FC5,0.0,0.07203389830508475,0.0,0.07062146892655367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07203389830508475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06073446327683616,0.00423728813559322,0.07203389830508475,0.0,0.07203389830508475,0.0,0.0,0.0,0.0,0.0,0.0,0.07203389830508475,0.0,0.0,0.0,0.07203389830508475,0.0,0.0,0.0,0.0,0.07203389830508475,0.07203389830508475,0.0,0.0,0.07203389830508475,0.07203389830508475,0.07203389830508475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07203389830508475
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.05902578796561605,0.0,0.0,0.0,0.030945558739255013,0.0,0.0,0.0,0.03896848137535817,0.03667621776504298,0.0,0.052148997134670486,0.0,0.0,0.057879656160458454,0.05959885386819484,0.0,0.05959885386819484,0.0,0.0,0.04355300859598854,0.0,0.0332378223495702,0.0,0.0,0.019484240687679084,0.0332378223495702,0.032664756446991405,0.0,0.05959885386819484,0.0,0.0,0.0,0.05959885386819484,0.0,0.05959885386819484,0.0,0.009169054441260744,0.054441260744985676,0.0,0.0,0.019484240687679084,0.05959885386819484,0.0,0.0,0.0,0.0,0.0,0.04126074498567335,0.0,0.0,0.04527220630372493,0.03495702005730659,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.12315270935960591,0.034482758620689655,0.12315270935960591,0.0,0.0,0.0,0.0,0.0,0.11822660098522167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12315270935960591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029556650246305417,0.0,0.0,0.0,0.0,0.0,0.12315270935960591,0.0,0.0,0.0,0.07881773399014778,0.0,0.0,0.0,0.0,0.12315270935960591,0.0,0.0,0.0,0.12315270935960591
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
