,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fp1,0.2723133175122642,0.0,0.0,0.0,0.0,0.0,0.0,0.0004775549188156638,0.0,0.0,0.0,0.0,0.0,0.0,0.044890162368672396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12495957518826413,0.0,0.0,0.2138974609918245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02626552053486151,0.044412607449856735,0.0033428844317096467,0.0,0.06695385961488237,0.0,0.015281757402101241,0.0,0.0,0.021012416427889206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16619288315885844,0.0,0.0
Fz,0.0,0.19001520671517147,0.043172113662183,0.02935323383084577,0.02935323383084577,0.020250928606787108,0.0,0.0,0.0,0.00894774516821761,0.0,0.02935323383084577,0.0,0.03134613261537694,0.0,0.09620544379035388,0.02040085898353615,0.03336146753704634,0.01774555995968618,0.0,0.0,0.0,0.0,0.0,0.0,0.00035790980672870435,0.0418042215550736,0.0,0.020758768790264854,0.03221188260558339,0.0,0.0,0.0654974946313529,0.0,0.021474588403722263,0.0270868278507249,0.0,0.0,0.012884753042233358,0.0017895490336435219,0.015032211882605583,0.0,0.0,0.0,0.005010737294201861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05970149253731343,0.044738725841088046,0.0,0.1021456781945676,0.0,0.0,0.0
F3,0.0,0.05544196667667191,0.2166657838515458,0.0,0.0,0.10444879966570733,0.0,0.0,0.0,0.0,0.023894862604540025,0.0,0.0,0.08770003119280093,0.0,0.07455785676030392,0.03931293441860739,0.015270935960591134,0.04998087233904809,0.0,0.0,0.0,0.0,0.07339901477832513,0.0,0.0,0.016726403823178016,0.0,0.09113300492610837,0.012315270935960592,0.0,0.026881720430107527,0.02019704433497537,0.0,0.0,0.008866995073891626,0.0,0.0,0.0,0.0024630541871921183,0.021989159030315873,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022102747909199524,0.0,0.0,0.02975498937679138,0.0,0.0,0.0
F7,0.0,0.03185745140388769,0.0,0.32740386355683726,0.24218420068293978,0.0,0.0,0.0,0.0,0.0,0.0,0.061555075593952485,0.0,0.0,0.0,0.0,0.0,0.05075593952483801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026997840172786176,0.0,0.0,0.024838012958963283,0.0,0.0,0.016198704103671708,0.043519311751149294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021058315334773217,0.0,0.0,0.0,0.0,0.0,0.15363128491620112,0.0
FT9,0.0,0.04609375,0.0,0.23001179245283018,0.28394752358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.0,0.0,0.0,0.0,0.0,0.071875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0830188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15849056603773584,0.0
FC5,0.0,0.041489145871373506,0.15872895110570096,0.0,0.0,0.189921890850071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12089166159464396,0.0,0.07686650436193954,0.05013694461351187,0.024193548387096774,0.09013829715290458,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0330188679245283,0.0,0.06899641577060932,0.008960573476702509,0.0,0.0,0.024193548387096774,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.004480286738351254,0.027338202475147087,0.0,0.0,0.0,0.012544802867383513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610680960889418,0.0,0.0,0.10434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2534246575342466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08115942028985507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.02404809619238477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4331288840306876,0.0,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.008016032064128256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03507014028056112,0.02404809619238477,0.05808080808080808,0.02404809619238477,0.02404809619238477,0.0,0.0,0.02404809619238477,0.0,0.02404809619238477,0.0,0.11422845691382766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02404809619238477,0.0,0.02404809619238477,0.0,0.0,0.0
