,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,precentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.125,0.13194444444444445,0.125,0.13194444444444445,0.13194444444444445,0.13194444444444445,0.09722222222222222,0.125
caudalmiddlefrontal-rh,0.10326086956521739,0.1793478260869565,0.10869565217391304,0.125,0.16847826086956522,0.11956521739130435,0.07608695652173914,0.11956521739130435
parstriangularis-rh,0.10738255033557047,0.1342281879194631,0.1342281879194631,0.1342281879194631,0.1342281879194631,0.12751677852348994,0.09395973154362416,0.1342281879194631
postcentral-rh,0.1069182389937107,0.13836477987421383,0.12578616352201258,0.13836477987421383,0.13836477987421383,0.12578616352201258,0.0880503144654088,0.13836477987421383
precentral-rh,0.08962264150943396,0.13679245283018868,0.09433962264150944,0.10849056603773585,0.1792452830188679,0.13679245283018868,0.10849056603773585,0.14622641509433962
superiorparietal-rh,0.0962566844919786,0.11764705882352941,0.10695187165775401,0.11764705882352941,0.15508021390374332,0.1443850267379679,0.11229946524064172,0.1497326203208556
superiortemporal-lh,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.14556962025316456,0.13291139240506328,0.17721518987341772,0.189873417721519
superiortemporal-rh,0.07920792079207921,0.10396039603960396,0.09405940594059406,0.10396039603960396,0.1485148514851485,0.12871287128712872,0.14356435643564355,0.19801980198019803
