,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,precentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.125,0.13194444444444445,0.125,0.13194444444444445,0.13194444444444445,0.13194444444444445,0.09722222222222222,0.125
caudalmiddlefrontal-rh,0.1130952380952381,0.14285714285714285,0.11904761904761904,0.13690476190476192,0.14285714285714285,0.13095238095238096,0.08333333333333333,0.13095238095238096
parstriangularis-rh,0.10810810810810811,0.13513513513513514,0.12837837837837837,0.13513513513513514,0.13513513513513514,0.12837837837837837,0.0945945945945946,0.13513513513513514
postcentral-rh,0.1069182389937107,0.13836477987421383,0.12578616352201258,0.13836477987421383,0.13836477987421383,0.12578616352201258,0.0880503144654088,0.13836477987421383
precentral-rh,0.1130952380952381,0.14285714285714285,0.11904761904761904,0.13690476190476192,0.14285714285714285,0.13095238095238096,0.08333333333333333,0.13095238095238096
superiorparietal-rh,0.1125,0.1375,0.125,0.1375,0.1375,0.13125,0.0875,0.13125
superiortemporal-lh,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.11711711711711711,0.12612612612612611
superiortemporal-rh,0.10526315789473684,0.13815789473684212,0.125,0.13815789473684212,0.13815789473684212,0.125,0.09210526315789473,0.13815789473684212
