,bankssts-rh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,temporalpole-rh
bankssts-rh,0.6181818181818182,0.0,0.07272727272727272,0.0,0.3090909090909091,0.0,0.0,0.0
frontalpole-rh,0.0,0.5,0.0,0.0,0.0,0.011904761904761904,0.0,0.4880952380952381
fusiform-rh,0.07407407407407407,0.0,0.41975308641975306,0.1111111111111111,0.345679012345679,0.04938271604938271,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.18032786885245902,0.6229508196721312,0.08196721311475409,0.06557377049180328,0.04918032786885246,0.0
parahippocampal-lh,0.22580645161290322,0.0,0.25806451612903225,0.03225806451612903,0.4838709677419355,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.17391304347826086,0.13043478260869565,0.0,0.6956521739130435,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.9787234042553191,0.0
temporalpole-rh,0.0,0.4725274725274725,0.0,0.0,0.0,0.02197802197802198,0.0,0.5054945054945055
