,frontalpole-lh,lateralorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.0,0.2823529411764706,0.23529411764705882,0.0,0.10588235294117647,0.07058823529411765,0.17058823529411765,0.13529411764705881
medialorbitofrontal-rh,0.0,0.23655913978494625,0.25268817204301075,0.0,0.053763440860215055,0.10215053763440861,0.1935483870967742,0.16129032258064516
parahippocampal-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parsorbitalis-lh,0.0,0.2222222222222222,0.09523809523809523,0.031746031746031744,0.6507936507936508,0.0,0.0,0.0
parsorbitalis-rh,0.0,0.10126582278481013,0.14556962025316456,0.0,0.0,0.310126582278481,0.2088607594936709,0.23417721518987342
rostralanteriorcingulate-lh,0.0,0.17553191489361702,0.2127659574468085,0.0,0.0,0.15425531914893617,0.24468085106382978,0.2127659574468085
rostralanteriorcingulate-rh,0.0,0.14835164835164835,0.18681318681318682,0.0,0.0,0.1813186813186813,0.24175824175824176,0.24175824175824176
