,fusiform-lh,inferiortemporal-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-lh,rostralanteriorcingulate-rh
fusiform-lh,0.5272727272727272,0.0,0.07272727272727272,0.01818181818181818,0.0,0.23636363636363636,0.14545454545454545,0.0
inferiortemporal-lh,0.0,0.5869565217391305,0.2826086956521739,0.0,0.0,0.13043478260869565,0.0,0.0
insula-lh,0.11428571428571428,0.12857142857142856,0.4,0.0,0.0,0.35714285714285715,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.34782608695652173,0.2608695652173913,0.0,0.1956521739130435,0.1956521739130435
lingual-lh,0.0,0.0,0.0,0.2,0.43636363636363634,0.0,0.07272727272727272,0.2909090909090909
parahippocampal-lh,0.23943661971830985,0.04225352112676056,0.29577464788732394,0.0,0.0,0.4225352112676056,0.0,0.0
pericalcarine-lh,0.14634146341463414,0.0,0.0,0.2682926829268293,0.14634146341463414,0.0,0.3902439024390244,0.04878048780487805
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.18421052631578946,0.3157894736842105,0.0,0.0,0.5
