,Fp1,P7,TP10,FT10,F8,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.4090909090909091,0.0,0.0,0.17045454545454544,0.42045454545454547,0.0
FT10,0.0,0.0,0.0,0.3300970873786408,0.3300970873786408,0.0,0.0,0.33980582524271846
F8,0.0,0.0,0.0,0.19230769230769232,0.3956043956043956,0.0,0.0,0.41208791208791207
Fp2,0.0,0.0,0.33707865168539325,0.0,0.0,0.3258426966292135,0.33707865168539325,0.0
AF7,0.0,0.0,0.4057142857142857,0.0,0.0,0.17142857142857143,0.4228571428571429,0.0
AF8,0.0,0.0,0.0,0.18518518518518517,0.3915343915343915,0.0,0.0,0.42328042328042326
