,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parsorbitalis-rh,pericalcarine-rh,rostralanteriorcingulate-rh,superiorparietal-rh,transversetemporal-rh
frontalpole-lh,0.6147540983606558,0.22950819672131148,0.00819672131147541,0.0,0.0,0.08196721311475409,0.04918032786885246,0.01639344262295082
frontalpole-rh,0.17721518987341772,0.4177215189873418,0.22784810126582278,0.0,0.0,0.15822784810126583,0.0189873417721519,0.0
medialorbitofrontal-rh,0.034013605442176874,0.2653061224489796,0.5034013605442177,0.0,0.0,0.19727891156462585,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,0.0,0.9876543209876543,0.0,0.012345679012345678,0.0
rostralanteriorcingulate-rh,0.05357142857142857,0.25892857142857145,0.29464285714285715,0.0,0.0,0.39285714285714285,0.0,0.0
superiorparietal-rh,0.0784313725490196,0.00980392156862745,0.0,0.0,0.0,0.0,0.9117647058823529,0.0
transversetemporal-rh,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.9322033898305084
