,frontalpole-lh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,parstriangularis-rh,temporalpole-lh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.36046511627906974,0.1744186046511628,0.09883720930232558,0.20930232558139536,0.1569767441860465,0.0,0.0
inferiortemporal-rh,0.0,0.2361111111111111,0.2916666666666667,0.0,0.2361111111111111,0.2361111111111111,0.0,0.0
isthmuscingulate-rh,0.0,0.14444444444444443,0.0,0.4888888888888889,0.0,0.2222222222222222,0.0,0.14444444444444443
lingual-rh,0.0,0.24203821656050956,0.1910828025477707,0.0,0.39490445859872614,0.17197452229299362,0.0,0.0
parahippocampal-rh,0.0,0.13846153846153847,0.19487179487179487,0.10256410256410256,0.1794871794871795,0.35384615384615387,0.0,0.03076923076923077
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.796875,0.203125
temporalpole-lh,0.014925373134328358,0.0,0.0,0.16417910447761194,0.0,0.05970149253731343,0.16417910447761194,0.5970149253731343
